labels,source,path
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_TSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_TSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_TSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1065_WSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_DFA_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_ANG_HI.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_ANG_LO.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_ANG_MD.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_DIS_HI.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_DIS_LO.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_DIS_MD.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_FEA_HI.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_FEA_LO.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_FEA_MD.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_HAP_HI.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_HAP_LO.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_HAP_MD.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_SAD_HI.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_SAD_LO.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IEO_SAD_MD.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IOM_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITH_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_ITS_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWL_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_IWW_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_MTI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TAI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TIE_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_TSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1066_WSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_DFA_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_ANG_HI.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_ANG_LO.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_ANG_MD.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_DIS_HI.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_DIS_LO.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_DIS_MD.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_FEA_HI.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_FEA_LO.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_FEA_MD.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_HAP_HI.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_HAP_LO.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_HAP_MD.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_SAD_HI.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_SAD_LO.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IEO_SAD_MD.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IOM_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITH_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_ITS_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWL_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_IWW_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_MTI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TAI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TIE_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_TSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1067_WSI_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_DFA_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_ANG_HI.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_ANG_LO.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_ANG_MD.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_DIS_HI.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_DIS_LO.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_DIS_MD.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_FEA_HI.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_FEA_LO.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_FEA_MD.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_HAP_HI.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_HAP_LO.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_HAP_MD.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_SAD_HI.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_SAD_LO.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IEO_SAD_MD.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_FEA_XX.wav
male_happy,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_HAP_XX.wav
male_neutral,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_NEU_XX.wav
male_sad,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_IOM_SAD_XX.wav
male_angry,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_ITH_ANG_XX.wav
male_disgust,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_ITH_DIS_XX.wav
male_fear,CREMA,/Users/devpatelio/Downloads/Coding/Python/pyTorch/audio_mood/AudioWAV/1068_ITH_FEA_XX.wav
